Gene,WT_t1_rep1,WT_t1_rep2,WT_t1_rep3,WT_t2_rep1,WT_t2_rep2,MT_t1_rep1,MT_t1_rep2,MT_t2_rep1,MT_t2_rep2
YALI0E31240g,41.88548648,35.50990525,32.84065925,30.71555867,71.01264389,29.23397367,34.03183439,51.00320951,43.20448245
YALI0E31262g,3.569607328,3.21764741,2.308726364,1.384931346,3.082410109,3.061198804,4.233827114,3.874529529,5.076719221
YALI0E31273g,6.701650247,6.743931409,9.208988578,6.174082048,5.829733041,5.922388904,7.949034165,9.724602242,15.46535532
YALI0E31280g,77.23054162,95.22786498,62.88731511,168.9839618,180.8806763,81.34013451,82.92057713,113.9933484,103.530272
YALI0E31288g,134.7224789,176.5407115,139.343248,124.4235842,80.92224674,135.5929187,172.498441,204.8319936,200.2275083
YALI0E31317g,167.1236411,223.3433407,222.9724514,387.0295168,317.2071409,211.2252978,149.1029554,128.0350111,107.6541193
YALI0E31339g,69.73159238,90.62105248,103.2380935,103.2454966,32.43063956,28.55951958,44.90673083,50.67141658,93.47004522
YALI0E31361g,49.74042998,54.74033471,50.0904645,53.63297994,94.09224019,62.11512278,64.39114414,65.57555509,53.8418901
YALI0E31383g,36.55505552,32.76597364,27.99644402,16.75418814,14.72482843,29.21221167,40.13290383,45.93456757,59.33904178
YALI0E31405g,30.97042303,36.19921151,40.31881467,24.11545856,33.37257829,25.6851834,19.57424356,20.96294932,27.47482181
YALI0E31427g,117.3102357,129.7498275,127.8391063,111.098966,91.20730599,110.0974448,126.2808399,117.621775,85.04672652
YALI0E31449g,171.7682434,184.1553853,186.2228625,180.359876,187.3952736,177.6075123,167.5828576,213.5301087,175.2958353
YALI0E31471g,209.2427521,186.7818154,191.1093627,183.6636963,154.0123962,148.4478821,259.4339168,222.8129629,289.7895268
YALI0E31493g,140.1017757,91.26395999,90.12133613,47.56579681,32.35863426,67.73860388,152.5827304,135.1921808,110.6503187
YALI0E31515g,53.69630117,61.94251547,56.68086227,60.02600684,59.30449974,29.2784384,40.18246592,43.09504636,48.01988227
YALI0E31537g,121.310874,174.9276568,142.523349,134.1652241,82.70355405,169.1023051,202.4126762,229.4430097,294.5554798
YALI0E31551g,20.26045635,21.76317449,21.69798803,25.15399684,25.51253092,23.54204308,26.09077607,34.79052137,37.08973096
YALI0E31559g,49.74909298,80.74209758,72.94100913,92.60074395,96.52610984,49.50653362,55.55606646,88.87274451,95.28279812
YALI0E31581g,4.388318938,3.949731695,3.023377921,6.658955896,23.36637122,2.589115849,0.757998083,0.622552738,1.166427115
YALI0E31603g,2.680544583,1.251363949,2.175629057,3.588998914,5.017226694,2.527848922,0.751316255,0.775468501,0.239202402
YALI0E31625g,34.49218815,38.9889562,47.38361279,38.68060626,75.7101758,49.57285602,36.68737546,36.39311175,36.51905968
YALI0E31647g,215.6008503,237.6344582,257.3388659,272.9273549,160.0733651,145.5975095,163.7953934,178.8587277,155.4582546
YALI0E31669g,32.48383984,37.35951579,50.85498618,60.78309795,31.91384203,20.25019828,18.65918275,25.30317957,20.0561747
YALI0E31691g,402.9752023,428.5228462,422.2483775,405.59603,609.612408,478.6544387,447.5710106,428.0030371,325.994602
YALI0E31713g,73.52900844,70.14239299,79.05369047,48.29984823,47.28325485,61.31007587,70.99864354,80.59651852,79.55502856
YALI0E31735g,35.29897872,27.84075528,30.17160633,85.73026101,69.57885961,63.41765228,44.89551109,50.4488268,24.42941201
YALI0E31757g,1.281320198,1.386646538,0.634429526,0.144618138,0.195074722,0,0.114833053,0.250630022,0.353416162
YALI0E31766g,404.3974677,414.1571881,348.587303,617.7313151,464.8601366,854.3742746,399.8354847,350.756358,279.0503332
YALI0E31772g,3935.828835,2680.939197,3124.375086,2903.554295,944.1312895,1475.371589,1212.958789,1417.641769,3633.326527
YALI0E31779g,58.43655747,55.90171993,51.75482984,52.3338459,146.9390449,101.1766682,44.75580794,36.49422196,27.07430302
YALI0E31793g,54.43015763,61.76693461,72.62644043,66.60818541,32.51191867,21.90137341,30.6748883,31.32131998,31.63577932
YALI0E31797g,135.5419974,166.0229841,184.7817968,158.8314973,52.78675433,57.926737,97.35196252,111.8372205,127.3034147
YALI0E31823g,24.25250282,18.50686045,17.23906379,11.65283636,20.02095285,14.96304344,14.65598325,12.80344813,11.58829634
YALI0E31845g,206.59271,251.0719558,277.4649565,94.5163316,56.14675539,63.24469004,100.6553651,100.9052342,200.5884867
YALI0E31867g,40.5539257,36.60850465,48.73553169,49.17958468,35.79804168,19.42291315,33.16989492,42.07644153,61.40205978
YALI0E31889g,2.906760069,1.94944781,1.560871951,3.354691213,4.525127103,0.903430554,0.847563129,2.315467691,4.813311438
YALI0E31911g,709.8278793,605.3881541,582.5186395,828.35412,1493.216462,1461.159294,1408.811269,976.4139991,645.3022459
YALI0E31933g,54.9248841,51.44228849,51.53759884,40.31642113,30.98357537,20.17322571,27.50076568,33.82442814,49.62785397
SNR17_2,0,0,0,0,0,0,0,0,0
YALI0E31955g,1838.190261,1526.881046,1410.36797,2182.16451,6341.708525,4122.71975,3410.398398,3213.202199,2366.041031
YALI0E31977g,0,0,0,1.201215963,0,0,0,0,0
YALI0E31999g,0.987684319,1.447090105,0,0.245248259,0,0.22354115,0.292106579,0.121436213,0.299667454
YALI0E32035g,112.2009387,95.24137771,97.62256502,54.36766671,31.96710005,16.51851444,39.86998563,55.04256144,140.6544397
YALI0E32043g,77.30495144,75.5970247,76.63729959,59.68859039,144.0503184,78.3109585,57.34414932,69.42855043,60.75460265
YALI0E32065g,773.4785914,716.309602,565.8279949,472.758014,267.461028,231.0741803,757.8765202,1343.383949,2400.131055
YALI0E32087g,7.174902182,10.89475884,9.596415038,9.133383443,2.509625089,4.779155617,2.59650292,2.791637083,2.962230005
YALI0E32109g,28.94068957,31.79353787,28.82705876,31.7496463,39.95241167,31.53343992,37.15188711,42.67520083,57.13732703
YALI0E32131g,55.76264243,70.90482644,56.72367429,56.91163537,33.48384321,39.37363437,76.98236341,100.390166,102.9590898
YALI0E32153g,189.5018433,213.4559813,207.1521416,263.7904092,282.6923961,229.5232369,167.8584282,138.2936119,106.0063067
YALI0E32164g,529.3119658,518.5671245,427.3280246,694.6724315,688.1662761,748.2978577,708.5029012,603.5513238,623.5717483
YALI0E32175g,24.7414922,33.10218615,29.04894191,21.33659854,31.51005409,36.46515006,53.09037065,53.46229283,52.70401348
YALI0E32197g,4.431696598,9.154417839,3.367993265,5.758002605,4.056069955,1.982712807,1.270028602,2.914469115,1.798004724
YALI0E32208g,1647.048748,1170.084624,1259.677872,1228.947483,3007.101225,2906.458905,2428.715111,2486.092404,1835.514823
YALI0E32219g,22.53176666,17.64120446,20.25556374,14.66289945,79.18500002,35.11886756,25.84575522,37.7954122,34.68941977
YALI0E32241g,42.99120474,50.81259574,44.30697201,43.40894186,51.15590743,43.52955844,56.32345937,60.97201864,65.5045812
YALI0E32263g,7.99498313,10.91739576,7.181066508,3.831097066,19.84885297,1.269819549,3.526020238,5.173613813,8.830437402
YALI0E32285g,14.73097663,13.25179888,13.89942078,7.148154948,15.41869323,6.398070546,8.7951565,9.21533451,7.908073294
YALI0E32307g,44.85896909,49.25006862,44.23566188,41.85830845,45.98449404,54.39798179,70.47798564,70.01692734,62.96598217
YALI0E32329g,2.019443801,0.61640755,0.942764849,2.745984565,1.771500062,0.761762945,0.402905626,0.354702124,1.16706189
YALI0E32351g,96.29922114,75.36173938,89.16411337,54.07724114,110.719383,55.6617463,38.04688185,34.7003979,26.23963144
YALI0E32373g,32.43763238,32.84513725,41.22344973,42.7248283,94.45616437,36.00189044,48.42819591,49.53319219,39.58764787
YALI0E32395g,77.01478726,79.93521587,85.01737356,56.84467948,33.0265147,28.38323313,53.69427979,46.04498405,58.15538101
YALI0E32417g,35.57354307,46.0447144,59.23055774,38.07820331,29.47597139,17.35393634,22.88515448,22.67964197,36.49872642
YALI0E32439g,33.25929047,37.00598264,30.99691305,39.60705365,31.95927648,38.9375201,45.29582187,52.447605,56.91041384
YALI0E32461g,85.96458266,81.88734336,87.61016382,53.56078768,26.39269623,40.00897075,68.7552078,74.31541685,81.12894795
YALI0E32483g,235.5006928,279.2042571,286.1358309,318.6630403,159.621706,149.0967483,108.5549564,99.36306331,69.8294858
YALI0E32494g,536.2521149,569.4594888,595.7338564,522.5289439,207.4002596,253.4682915,266.4727359,248.0272696,363.2703422
YALI0E32505g,603.8390028,605.0849509,665.4319025,628.4256143,296.8373576,244.096851,334.3631993,328.8090907,365.5492311
YALI0E32527g,18.5626553,23.54181513,17.37240644,19.25920152,23.35159173,18.41748959,26.24663522,27.24278575,24.85477119
YALI0E32542g,160.460714,220.9873562,162.078199,195.3685363,132.7964606,188.3936029,308.284789,296.7714224,257.5987537
YALI0E32571g,13.85323461,16.20928851,12.91064085,17.51773279,10.78368419,19.48001448,26.78275902,26.14821316,19.65351484
YALI0E32593g,59.62806754,56.93469266,65.376287,48.19195299,63.0173966,48.27511607,52.48341148,62.85485304,54.13664497
YALI0E32615g,18.87574477,12.74817474,20.28814991,26.15981431,69.26094463,15.25757054,10.44783318,16.1529439,12.84289089
YALI0E32637g,24.50991379,41.41066102,26.69870389,55.85945785,33.53107201,77.47979658,40.95164072,58.92603817,61.6209386
YALI0E32659g,8.921019659,15.56010866,8.6070939,12.3415253,9.248569486,14.08549611,15.03458949,15.77365005,25.52006705
YALI0E32681g,105.7452659,113.3040763,146.1374666,171.3606985,62.36199906,40.71302643,74.00033322,77.61582643,67.45705667
YALI0E32703g,879.2842305,1029.65375,1516.803768,539.3164293,124.0669522,55.9742851,269.8052332,434.3036763,538.5592604
YALI0E32725g,19.22370944,21.57399577,21.53085532,22.70041813,31.70975292,30.42340527,35.46245109,37.89698407,33.30145945
YALI0E32736g,730.7934378,757.0409323,691.0990102,734.1867296,253.9485601,452.3157924,599.8150849,622.4963151,731.7879227
YALI0E32747g,183.4602874,171.2795305,197.2398745,224.062107,303.5706925,176.0527442,131.5706942,119.0278983,110.146676
YALI0E32769g,23.06003157,24.69887772,16.39526042,30.85842173,23.12487725,20.3140307,30.44714783,34.63407958,54.11470529
YALI0E32791g,66.91376798,74.20004706,72.5310709,44.6001103,45.6714269,26.78199517,39.11796529,40.59105864,41.90866934
YALI0E32813g,79.92186347,93.15369309,80.77926647,60.10434677,35.38013068,48.78734943,81.61334254,115.5881973,102.0136819
YALI0E32835g,0.734207813,1.504717587,0.228506918,0.694508344,1.200299369,0.633036884,0.517002794,0.386876431,0.477346387
YALI0E32857g,18.53860902,19.86978605,18.15852625,14.06837114,15.93190634,9.731869289,11.16502775,17.64194084,27.41923348
YALI0E32879g,63.09559828,71.88632904,69.67948812,47.65029411,37.50849422,38.50167568,60.56915819,56.18925014,82.33803987
YALI0E32901g,7.359659157,5.540287831,1.672235386,4.87693681,90.39734754,48.69364932,22.87890002,6.633886842,2.260348796
YALI0E32923r,0,0,0,0,0,0,0,0,0
YALI0E32967g,427.6736824,207.7507907,191.5772513,180.0913345,138.9419708,257.2598084,255.5084511,270.904605,340.8668956
YALI0E32989g,67.72692476,84.34468041,64.84010738,61.2887078,13.79967873,43.60116903,61.20328312,70.59491856,60.39012692
YALI0E33011g,92.50751778,104.3008588,85.45093647,204.2627026,77.20867385,47.28463643,27.62635099,52.54689019,40.68366621
YALI0E33033g,305.4135872,360.5627403,373.6198317,344.924722,378.1493693,207.2679291,204.7939498,205.7465255,187.2584341
YALI0E33055g,9.94893694,15.76483198,14.60692943,11.17043166,29.99060267,21.73407384,24.98897153,29.99563104,28.74182734
YALI0E33077g,319.6893894,311.6328097,330.5124058,360.9524108,212.3290813,194.2995508,173.7481508,167.2275116,203.8062652
YALI0E33099g,12.22067438,19.96309536,16.42260274,12.04639117,12.82976377,10.31995671,12.16858493,17.12061844,21.287258
YALI0E33121g,73.91615893,68.05234548,75.02129143,53.49063381,121.1048259,56.0514329,53.64497841,57.64938063,54.91203617
YALI0E33143g,357.4271118,328.5585981,333.2972266,217.7603655,230.3957302,359.4816347,512.9112373,322.5312664,284.4897577
YALI0E33165g,70.15487112,66.99130069,63.8920124,53.06881467,36.70165267,42.8042137,78.41998712,94.85772119,88.30093281
YALI0E33187g,44.62286925,66.89188424,48.29917035,57.98020596,67.69170576,73.76857944,69.40731611,65.22721216,43.19509357
YALI0E33209g,11.56488548,16.37842892,19.58765915,20.5711267,35.66778731,14.56404461,11.03513741,14.32211338,12.02302149
YALI0E33231g,22.80567774,32.35377996,25.8212817,46.44606841,48.82253409,39.98314215,43.49757676,51.31399413,49.12557931
YALI0E33253g,598.8085373,595.1324008,553.8546478,523.5262838,263.0428268,503.8904634,854.5591354,908.0309279,794.6686017
YALI0E33275g,54.3878147,46.6080544,47.97253351,93.06984696,57.53144694,55.55621672,63.34412708,87.50804474,87.52723505
YALI0E33297g,2.831361716,1.74856721,1.14761252,10.87267282,3.859499189,4.321795563,2.271940055,3.035905328,2.597117935
YALI0E33319g,46.63389502,53.30579031,48.86180999,43.0127716,43.82016002,55.9196784,72.37502226,53.46929876,44.32773185
YALI0E33341g,5.90969011,10.94336838,10.87211861,22.66338483,16.21997681,19.39420724,14.66197009,16.95397546,11.60485044
YALI0E33363g,0.476470827,0.545385718,0.259510369,1.478883975,1.595887676,1.6175842,1.761446705,1.31810161,0.451759981
YALI0E33378g,0,0,0,0,0,0,0,0,0
YALI0E33377g,16.8367869,19.92739825,21.42182536,19.42239268,27.41167977,9.478401881,11.49946531,13.06377781,14.72269864
YALI0E33385g,9.012224972,9.570212516,12.62190447,17.20655518,2.917083823,0.171405354,0.261309399,0.093114029,0.804219365
YALI0E33407g,47.8205867,43.35884124,52.92401659,75.36363377,31.52175162,16.80718819,11.27835822,20.71948887,19.72005181
YALI0E33429g,11.03293452,17.17169134,13.16845703,9.493480998,4.299060321,6.613521575,9.979186338,16.65410923,17.234331
YALI0E33451g,45.78247178,54.69404883,45.30904147,54.36686965,28.80296675,38.6039845,53.71153554,44.14195932,46.69260982
YALI0E33473g,71.78415091,69.60139358,64.47200525,54.01631468,33.24786903,48.02619923,99.30398904,93.00944675,95.00777583
YALI0E33495g,208.64229,240.8213823,234.1234505,265.4961947,193.4658017,166.0201954,187.411306,160.9177917,164.6161032
YALI0E33517g,778.3070369,709.0741515,791.826946,387.0090737,238.1467355,417.5081391,398.0438977,315.4296573,314.3735225
YALI0E33539g,1405.758002,1138.406607,1429.627927,862.1155912,907.2121523,717.2600585,963.9939414,1075.57956,1257.520171
YALI0E33561g,2.387495909,3.904020068,2.043410782,1.058625579,1.570772537,1.640373905,2.017426729,3.56445863,6.079584319
YALI0E33583g,1.555408377,0.569720514,1.016585894,1.235896739,3.620722524,0.352033307,0.782017612,0.305981009,0.778663463
YALI0E33605g,24.76383925,19.2810609,19.32989803,8.71384876,13.41738106,13.63725897,13.44669389,16.28195036,17.98004724
YALI0E33627g,33.48045494,33.6223901,37.00456784,14.8569704,35.97433491,6.530484901,13.02190982,14.3713477,30.85128106
YALI0E33649g,309.2087016,352.1626929,379.9335374,239.8756365,102.6771042,192.7410455,466.8005616,452.292003,372.6773428
YALI0E33671g,19.16225865,16.68052965,14.79183203,18.79747136,10.06309113,32.2595312,51.7512573,47.81823578,22.82497015
YALI0E33693g,124.5486667,125.0874498,90.15566153,106.994749,79.22720127,108.0954068,164.3718374,224.5129174,218.503286
YALI0E33715g,16.51760477,26.54534715,24.27529413,29.84218307,13.12299961,8.67966146,10.68700756,9.00329631,17.2012936
YALI0E33726t,0,0,0,0,0,0,0,0,0
YALI0E33737g,8.361989943,13.91603521,17.90064314,23.1105108,6.332149415,2.921120547,6.093020656,5.542855372,5.79111951
YALI0E33759g,30.57653181,48.27173965,36.88416111,23.67883192,24.10998288,33.42042731,51.29284324,53.89094038,54.96286001
YALI0E33774g,27.34161036,29.07305744,34.58451336,20.30944767,13.81768223,16.12943172,27.98747535,31.39167414,40.8662147
YALI0E33803g,5.602863775,6.156710629,5.35204748,12.84209066,3.103638828,3.414083015,4.078870042,7.524629351,7.845838796
YALI0E33825g,12.18436541,15.25230993,10.43088003,29.71141589,16.64698742,22.0851933,28.08855329,32.50141053,39.46270109
YALI0E33847g,33.19947292,33.80597052,42.23985578,29.26491831,72.8347266,19.83692892,22.74667474,30.20598242,30.26893107
YALI0E33869g,216.0990581,231.30472,243.73104,221.7355689,113.1069558,85.72625682,106.8275487,96.91766342,135.8492458
YALI0E33891g,2.793735646,2.790816631,1.936596128,0.735744777,0.992442649,1.149640199,2.04474605,2.185851836,3.082293813
YALI0E33913g,28.13139583,48.27728449,46.33802166,66.50433268,41.18047255,44.49569508,48.83982318,48.54149748,79.03283923
YALI0E33935g,78.78637923,86.65811265,71.29459861,98.26941805,91.93958102,93.73222548,88.49872525,70.16626511,195.9097633
YALI0E33957g,91.08051075,100.5140965,73.85817063,115.2003985,131.2527755,277.674358,155.4217525,148.480386,141.5726242
YALI0E33979g,18.22758932,24.91920506,18.64352469,27.30489643,61.91122371,21.93447095,20.07837276,22.62133068,12.98198357
YALI0E34001g,25.98471498,27.02367931,27.84308228,17.77638388,12.47769057,16.21798543,26.96267881,27.28647259,33.32543432
YALI0E34037g,1161.700515,960.9687896,879.7250626,1398.257284,2135.521166,3005.536752,878.6747033,483.9374298,310.5391105
YALI0E34045g,55.82009444,76.25231247,63.05390402,44.61936069,23.49848078,32.01686146,39.72649468,36.4778715,49.24212938
YALI0E34067g,6.684647473,10.33222335,6.093822481,17.71673424,11.23445078,19.26030547,30.63613795,29.11554646,29.9907188
YALI0E34089g,42.86896502,33.22595044,33.89986983,28.52624488,28.20626475,41.9433789,47.28368476,50.38537615,57.75170145
YALI0E34111g,1569.759612,1458.439831,1338.487485,1673.074006,1258.002139,1504.914086,2007.32586,2177.851333,2043.61452
YALI0E34133g,72.95240731,71.9022896,52.64425105,93.30004892,99.97148577,68.10296754,101.3055832,111.3025705,116.9090572
YALI0E34155g,54.47122724,71.33001668,49.47174768,75.35415537,51.52504607,76.81506944,156.9965151,175.1260645,270.3106512
YALI0E34170g,376.6754038,425.3599893,401.9575677,326.4487046,110.3036014,223.769586,363.548314,381.5756279,347.6142467
YALI0E34199g,8.777845615,12.30932639,10.99367629,17.11034366,18.25100255,17.92328146,28.09239653,27.86732991,38.59759694
YALI0E34221g,109.0887252,72.50216751,97.13720259,40.84134274,8.844216801,4.653305567,3.735784814,6.542685768,7.338794792
YALI0E34243g,138.2758047,76.80129256,90.37448595,95.13588718,29.49760095,51.46103553,64.54743978,64.96837402,59.68376792
YALI0E34265g,9.472874748,5.823655301,5.08674405,0.938661254,0.633077862,0,0.241138639,0.820207068,0.371070393
YALI0E34287g,91.80553033,71.35513363,69.04696322,111.0527476,268.8916436,141.5348937,83.5973523,85.17978794,60.99308843
YALI0E34309g,42.2984409,61.4113363,50.57202933,66.47325949,61.85073754,67.32925975,80.72411317,67.37595267,51.61436447
YALI0E34331g,16.96570791,22.17822878,21.28744461,18.50435025,23.20125122,21.37472065,16.21728831,20.34767317,22.06915497
YALI0E34353g,67.43103042,75.74041511,79.82035042,96.97544755,106.8369329,46.90457602,28.88168345,28.63536645,26.77805094
YALI0E34375g,20.83695306,18.90553202,12.63299266,40.66374361,37.61677781,64.35821813,93.16001203,96.13047323,68.15017906
YALI0E34397g,79.28721019,92.9894818,90.66255299,100.8253898,156.4154032,76.20350028,51.12161378,64.88093009,51.20484042
YALI0E34419g,0.27403958,0.878291682,1.343303672,0,0,0.155057445,0,0,0
YALI0E34441g,132.1977474,112.566913,164.3623893,82.62979807,15.26834844,5.674506111,4.194350871,9.341247163,35.38381092
YALI0E34463g,0.300769848,0.619689656,0.327629268,0.140030727,3.730514,0.255273002,0.370634834,0.219567459,0.256654124
YALI0E34485g,0,1.449285993,1.136293125,0.446582566,0.120478622,0.162822082,0.035460586,0,0.10913534
YALI0E34507g,4.247281722,7.8836628,3.938839581,6.484530241,11.77474329,5.13116247,4.158805525,4.798641642,8.097551542
YALI0E34529g,21.76817124,35.29968561,23.39254728,34.16478224,45.05296578,59.45973257,79.93886961,69.72362375,63.19719575
YALI0E34540g,263.1750974,283.5498997,292.5734202,338.7901935,271.6323344,154.0849784,96.87818179,125.2992234,126.0019059
