Gene,MT_t1_rep1,MT_t1_rep2,MT_t1_rep3,MT_t2_rep1,MT_t2_rep2,WT_t1_rep1,WT_t1_rep2,WT_t2_rep1,WT_t2_rep2
YALI0E21802g,10.50513577,19.63471403,20.91709072,12.710663499999999,15.25828761,23.57624307,30.53810874,32.45582388,44.52498434
YALI0E21824g,17.36808416,25.40566896,24.01629654,15.74913134,18.74433162,24.47456246,34.56316316,38.44323547,36.47381012
YALI0E21846g,93.02725199,91.64256304,96.15970782,82.38918131,93.21144273,107.0226348,107.2586387,107.4861027,100.7848516
YALI0E21868g,195.9386091,182.4296209,192.14293700000002,153.7175656,198.16387849999998,173.2199158,207.701281,230.49834199999998,219.52281519999997
YALI0E21890g,58.44779376,58.8320039,53.44900918,42.96762928,46.77502999,24.42081618,19.34517152,22.68336811,17.55598952
YALI0E21912g,101.82452159999998,96.27870179,113.00113710000001,94.55170184,141.25720890000002,92.864298,210.019679,191.9412552,144.8688976
YALI0E21934g,104.2624127,119.7005871,97.6886172,103.538203,100.7524952,57.48200995,85.91642698,106.6325605,114.5871265
YALI0E21956g,68.38714451,89.94297259999999,77.07800875,75.45832204,63.51625929,109.31298249999999,108.7371182,129.9983283,113.3873567
YALI0E21978g,9.300174339,20.76353564,16.31385528,12.60618136,10.52576116,17.57009948,19.99216303,23.91293836,21.16040586
YALI0E22000g,13.58570485,17.0066275,16.60762244,10.86476424,11.8491859,15.13603393,8.353702152,11.43997223,10.04026002
YALI0E22022g,85.38996528,90.44958823,81.41693764,87.23808434,89.19442276,84.04454082,102.62224909999999,99.37059424,100.72543259999999
YALI0E22044g,22.80267324,23.76867924,22.19854709,23.74931321,18.89062058,58.40247351,129.57422350000002,167.8677064,234.52126040000002
YALI0E22066g,18.32136125,17.38954616,21.49862214,12.11091393,17.50430091,15.697556299999999,12.92481454,11.08217886,12.43064994
YALI0E22088g,4.433249473,4.691142073,1.002641866,7.840032195,5.8101736420000005,14.96006156,797.5408382999999,1197.342379,3197.4747859999998
YALI0E22110r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E22132g,1.85650083,1.800100901,1.8742194369999998,0.549570884,0.803984812,0.21039167,0.549847677,1.3715148780000002,0.916629859
YALI0E22154r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E22198g,24.81704576,32.24334437,32.94771267,30.69910193,24.99112357,21.48047564,28.38883946,39.46283813,49.37898789
YALI0E22220g,342.57980110000005,357.0131383,370.45409889999996,364.5938557,371.0954773,283.4965733,436.78200660000005,480.13129169999996,357.4806562
YALI0E22242g,14.17580189,16.43204947,17.00719887,36.13812506,21.45468788,18.63132852,27.91493217,47.23254422,91.92911313
YALI0E22264g,162.70817219999998,155.93759790000001,145.2460429,460.7439921,196.00620780000003,231.76746409999998,338.7267884,566.8642427999999,1140.5642970000001
YALI0E22286g,0.585991288,0.606744737,0.77309278,0.7707504959999999,0.8447939309999999,790.3810462,1238.40715,1159.149709,1285.861314
YALI0E22308r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E22330g,12.06515253,18.45039005,15.58548847,12.10177314,13.77441968,13.68125594,16.03951954,19.97491858,22.98851731
YALI0E22352g,2328.887344,2104.938767,2256.243529,2243.4073940000003,2201.807082,3087.7129370000002,2878.538215,2488.338403,1538.292931
YALI0E22374g,112.0893976,119.36830790000002,116.4258186,139.9480747,150.5457492,29.33056405,64.13504878,68.47801403,120.45149779999998
YALI0E22396g,0.9306118290000001,2.441626222,2.172390711,3.3883117869999997,1.434883308,0.07134292,0.74580403,0.6200998120000001,1.2433011390000002
YALI0E22418g,12.35648187,21.80131525,22.89338335,15.10932795,16.31750234,32.294949800000005,39.13179809,39.88971594,42.00232895
YALI0E22440g,0.11784128199999999,0.35040132,0.82915676,1.069775385,0.08236887400000001,0.0,0.35677139399999996,0.333717838,0.617635211
YALI0E22462g,0.0,0.095208863,0.031541063,0.32370368899999996,0.07833265,0.365130735,0.381700066,0.555388851,0.652633294
YALI0E22484g,485.9014739,560.3837921,447.9952399,542.2124324,356.83552030000004,189.92718430000002,230.03092540000003,226.14121469999998,192.37910630000002
YALI0E22506g,19.18639768,27.790701799999997,26.50407372,18.0860868,17.16539818,17.72461977,20.24621797,19.16613301,31.45569851
YALI0E22528r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E22550g,0.241139093,0.263397908,0.29813562899999996,0.543717714,0.25282764,0.044895294,0.019555252,0.0,0.030092129
YALI0E22572g,0.218420754,0.40933273600000003,0.504450277,0.262435535,0.18859489999999998,0.527456646,0.612657992,0.782285717,1.257032017
YALI0E22605g,9.948993722,14.60982772,13.35966068,12.79304754,12.33436197,19.14791746,21.45355137,23.88312877,23.03600062
YALI0E22627g,22.11093546,16.95216669,18.06214809,18.24776052,16.39752062,25.1264157,32.34857132,46.198789899999994,92.80530934
YALI0E22649g,316.5813528,339.7026943,330.79546239999996,255.82229300000003,344.96596089999997,455.13694869999995,594.773483,708.8175787,1169.387682
YALI0E22671g,9.213751473,17.40931971,17.90460072,11.80052044,10.12189542,16.12265815,16.94045821,24.09380441,21.48058741
YALI0E22693r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E22715g,43.29515803,52.96553045,53.72370699,41.91554738,40.73182582,50.11311943,54.48706077,60.5949461,78.59432415
YALI0E22737g,48.85740914,47.21407506,41.98430889,41.17048486,42.70696054,21.17758261,43.41626199,59.51652719,138.16246830000003
YALI0E22759g,43.62000821,45.70080342,46.05468307,44.3615155,38.40248102,86.42444761,69.41650692,65.16454021,50.98956987
YALI0E22781g,52.43872993,56.62332088,57.80685344,51.7115047,61.33018924,31.08259752,48.04181971,50.50039959,54.77484906
YALI0E22803g,57.79649607,81.66635177,71.79182468,68.14816015,55.59303302,49.20135133,42.74517214,52.87472023,64.97029539
YALI0E22825g,10.56117953,25.10848129,23.97120784,15.95581725,15.28504991,15.07746514,16.06787635,21.9489674,23.51046177
YALI0E22847g,27.49229448,26.91281936,30.44174402,24.95502656,31.30597899,37.56073203,62.34986405,62.19325362,63.43719488
YALI0E22880g,23.98642291,29.06990842,26.58185169,22.92206263,22.47275823,28.30347787,34.40877492,36.66034969,34.96906826
YALI0E22902g,103.66214529999999,132.9819153,105.00292979999999,157.7204242,107.0592889,64.88937511,89.88396841,115.27620859999999,111.99861829999999
YALI0E22913g,16.92433885,21.90309109,20.97940492,14.01079922,14.73665525,18.62652343,19.36420081,23.33066069,16.14065622
YALI0E22935g,107.91471609999998,115.549334,116.16374209999998,118.35203290000001,114.3209983,93.53663014,119.0063838,121.72194540000001,115.3621767
YALI0E22957g,12.99087448,11.0725176,11.06376034,13.22737672,10.79032248,16.01434139,28.73179461,27.75116083,26.47881274
YALI0E22979g,145.9517846,133.843866,144.3140361,110.3923389,144.9064014,159.21097450000002,171.0741356,154.1381267,116.65842099999999
YALI0E23001g,229.13659700000002,203.861427,233.8088747,219.0789389,269.33491200000003,266.34270530000003,368.7415985,378.5952527,404.9036129
YALI0E23023g,2.230266776,2.979130062,1.7923641369999999,4.424091275,3.0427019,14.14787852,12.93505893,19.13809354,42.15687317
YALI0E23045g,127.1635804,128.0643212,117.87704369999999,118.0328376,127.89705759999998,193.0781892,172.8965474,179.6779734,167.8725326
YALI0E23067g,394.30463280000004,357.83434339999997,353.8015146,436.65904810000006,421.77466389999995,235.1784391,273.14828880000005,331.16369649999996,415.56824869999997
YALI0E23089g,397.6056972,453.8701698,515.9802488,399.77405550000003,385.4749685,936.0053357999999,300.2452722,172.55667140000003,113.58429840000002
YALI0E23111g,47.24275714,53.709132999999994,48.57879418,72.07229597,39.46175078,42.79216296,49.74157737,68.28184783,78.76973077
YALI0E23133g,54.15405583,58.77212552,55.25074984,64.10903332,57.4714502,68.78373134,77.85343248,75.27746429999999,78.65068793
YALI0E23155g,565.0872001,512.573959,563.9867796,460.19961910000006,638.8436339,273.81350449999996,517.4240721,561.1307567000001,694.5480257
YALI0E23177g,22.27258864,29.55773356,25.26890289,21.80387063,26.00950866,19.81842433,33.51232687,38.09834627,41.86399059
YALI0E23185g,1169.205852,1110.857341,1041.249341,1056.838593,1406.2146699999998,669.2359526,899.1510542999999,872.6657522,1372.4769390000001
YALI0E23192g,57.65324615,36.93618117,22.96527323,62.53025678,37.10549668,65.55686373,78.80916261,98.58637873,130.8140172
YALI0E23199g,189.26565060000001,161.5708486,188.18816569999998,143.8344368,191.2249457,214.4407764,147.7471617,123.3044626,102.5607428
YALI0E23221g,38.56202156,42.46580546,47.26912799,34.72815466,47.87393075,37.28827975,37.3051775,39.76670208,46.84560501
YALI0E23243g,121.43199209999999,116.5779631,110.56612220000001,129.5466969,135.63319330000002,116.19332450000002,150.9740811,153.61028080000003,159.75819750000002
YALI0E23265g,62.646181000000006,64.6459747,67.14877445,60.9578525,69.47556407,73.20211276,103.598344,94.46215292,90.73309943
YALI0E23287g,397.2883665,394.2118622,433.6711512,278.6120562,305.4931764,678.2305213999999,783.4850677000001,505.24714580000006,543.6355245
YALI0E23320g,2.342197074,2.984797848,2.157408706,1.845111025,2.530144581,3.514991873,1.047554626,1.60798296,4.836012706
YALI0E23342g,10.43683177,16.89392516,18.05416235,11.26450953,13.36597855,21.31218589,23.12097833,30.626624600000003,30.70321626
YALI0E23364g,29.14704877,38.53406303,37.99764671,28.33873828,35.55468449,26.51687774,32.65813479,40.31853917,39.74035176
YALI0E23386g,134.5848683,150.4847238,142.3027894,116.30223020000001,162.46665959999999,69.55125671,52.15758701,55.585235700000005,49.49147024
YALI0E23408g,19.41254129,28.21015269,28.55628887,20.6713594,21.29501877,34.83297093,59.93339682,72.83315465,80.96309508
YALI0E23430g,257.6867274,294.3404809,305.8005742,269.554423,317.39202439999997,35.40752824,41.53059334,42.32020567,36.28615751
YALI0E23452g,73.61121356,93.42206632,92.59230857,93.14449209,74.41310453,128.6127163,134.4261898,125.1054404,132.2289971
YALI0E23474g,40.12472737,46.31082265,49.58460665,51.72857818,36.50655796,21.16247539,16.75350571,33.48237378,28.40427696
YALI0E23485r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E23496g,39.95512655,54.95818261,50.70128684,59.73906885,50.02236331,50.043161600000005,64.1816247,76.69870402,68.94869656
YALI0E23518g,419.4286002,332.8262245,398.252448,358.4932602,495.6045135,87.00339983,102.52747459999999,103.1162334,186.40903280000003
YALI0E23540g,63.75566899,53.57486017,58.697996999999994,64.78316603,78.44564441,54.38756175,75.18823331,78.47208092,93.04674447
YALI0E23562g,2380.043236,2065.377329,2118.910401,2446.090045,2239.776665,3246.427153,2648.2913510000003,2630.9707559999997,1681.461327
YALI0E23584g,2523.1258829999997,2303.451643,2185.090841,2761.488007,2693.638002,3767.0122840000004,3094.382355,2951.273629,2178.006107
YALI0E23606g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E23628g,23.19717642,40.314983700000006,45.82277512,19.99082164,32.00666394,33.40179174,35.35334925,73.23657921,158.00472380000002
YALI0E23650g,4.216329935,6.037531624,7.273202379,2.5255610319999997,5.0148855569999995,1.00445803,0.977977972,1.380200132,1.465334247
YALI0E23672g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E23694g,2131.293017,1634.120978,1922.293131,1812.2337579999999,2049.025447,2831.497097,2724.041672,2119.774804,1398.658412
YALI0E23716g,281.85701560000007,314.1425151,295.9455827,277.27956800000004,319.6421182,232.2955362,249.59054249999997,296.9401517,364.30776349999996
YALI0E23738g,13.59326378,20.0373087,20.50422073,15.82205721,15.88536479,19.27717082,34.11562989,42.81215627,47.10167615
YALI0E23749g,410.74697710000004,461.6819365,490.57532000000003,442.51523489999994,382.85156839999996,744.1373617,296.9873467,157.15998009999998,132.0054101
YALI0E23760g,191.358155,194.9348662,192.3270138,194.0575205,231.86303859999998,296.4018317,215.42112450000002,199.0890762,131.8127695
YALI0E23782g,31.72635902,36.91313815,33.23326187,31.17516113,36.44413552,21.14018291,30.87431121,31.46082554,40.24672826
YALI0E23793g,51.18653175,59.08662025,54.37836958,33.19118893,42.593378200000004,23.22474893,18.69482103,26.53700826,25.92912076
YALI0E23804g,26.95301027,33.48852738,36.91566008,35.65018088,30.10127891,41.27802956,51.06828804,61.90734396,62.65116461
YALI0E23826g,19.95204915,29.78097966,32.67186847,18.66263092,27.85088343,48.47673977,39.75335505,40.77651233,30.49489494
YALI0E23837r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E23859g,0.034945576,0.17813271100000003,0.17703693399999998,0.28118961,0.109918395,0.227715942,0.119024752,0.24740824399999997,1.343161424
YALI0E23881r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E23925g,15.09030444,18.27261332,18.81924986,17.89333191,20.61072833,11.00123861,15.65559977,13.79460803,23.73770282
YALI0E23947g,137.42142009999998,147.6597053,154.2397405,118.33260359999998,164.10811040000002,142.96114,95.77659227,103.5065134,74.88160851
YALI0E23969g,198.3044926,215.2696702,252.88496600000002,166.7508461,233.0071518,102.4683787,114.4869332,99.69521368,140.8920368
YALI0E23991g,34.53789078,37.37934514,39.62196453,25.53977701,33.91244207,18.97220438,43.2618736,48.76787313,66.90935613
YALI0E24013g,563.8725657000001,511.5655397,551.9589187999999,419.84087300000004,623.8380664,250.7194051,359.9747453,287.4605556,371.73337789999994
YALI0E24035g,39.17981442,54.47974548,56.99878941,41.97015286,49.32418365,42.95650399,44.59607647,51.2162555,48.22718324
YALI0E24057g,75.53491592,81.67266878,84.13445893,82.75080711,84.74268837,111.9794919,115.7142446,117.5320956,89.45213534
YALI0E24079g,59.64191642,65.98817577,62.3322185,57.88196998,53.18694387,77.94017412,35.788806,22.71908995,13.59121681
YALI0E24101g,13.61836513,21.54031908,22.31732612,15.71302266,19.53663054,27.66264194,30.24916992,30.6149278,33.24519373
YALI0E24112r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E24123g,6.7674224910000005,11.28686643,9.69017917,8.802217965,6.278005805,7.966193702000001,18.51778674,23.84565639,27.18801083
YALI0E24145g,63.8249214,59.52783239,53.61485316,47.98630657,53.17421163,35.21256268,34.24465595,43.88501765,49.84670157
YALI0E24167g,17.77617889,18.0675462,24.99515279,17.61037535,20.59970655,21.82261854,34.9166092,38.55387466,51.34162674
YALI0E24189g,0.744271042,0.654115753,1.278514234,1.3343695690000001,0.8072560459999999,1.337902143,1.252925973,1.853340709,9.146956701
YALI0E24211g,198.69858630000002,188.19360480000003,185.2283517,205.6718582,178.30967080000002,97.17445384,183.2184379,176.85227869999997,209.85788880000004
YALI0E24233g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E24255g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E24277g,160.51102780000002,190.0596765,202.58228180000003,121.83987959999999,170.604313,135.8028747,183.89964890000002,272.3374923,740.2861545
YALI0E24299g,54.07268452,53.54218083,52.91169454,58.90697458,54.69945652,73.4808532,168.0914291,181.264589,183.95427869999997
YALI0E24321g,165.05086530000003,171.7644666,155.9916685,180.62106430000003,166.2057737,123.09185249999999,216.66141710000002,236.29136699999998,226.10392740000003
YALI0E24343g,19.27839119,38.29832379,37.4099959,26.75111924,27.73568806,43.18122352,35.9579084,41.03175708,33.09003999
YALI0E24365g,111.59535279999999,112.84620109999999,93.96062083,93.5009057,117.7083439,65.02131705,51.46155896,58.22602427,54.09648996
YALI0E24387g,7.845601134,11.90421911,11.42192995,7.918862501,7.33820834,11.86770565,17.37687032,18.90142447,19.52495075
YALI0E24409g,161.1187115,171.5153282,145.7915544,156.98575580000002,152.7430093,141.87411640000002,134.7585016,149.1236697,137.2476939
YALI0E24431g,6.583917257,8.850200042,8.449468652,7.92022381,6.822786263999999,10.49051772,13.28603779,16.94170676,18.45773181
YALI0E24453g,53.67269044,54.604228500000005,51.00086748,59.74286114,57.68559319,31.64904126,54.15512698,66.46895502,84.95204882
YALI0E24475g,3863.348216,3650.0111869999996,3507.6125979999997,4124.61916,3499.753482,4955.6207,3825.9470530000003,3977.2539420000003,2594.5054489999998
YALI0E24497g,125.55595829999999,131.6271183,137.06688219999998,106.32152749999999,128.0887573,87.16750048,105.79569170000002,101.9475409,73.70003202
YALI0E24519g,13.65522159,14.08461383,11.66497736,11.25288668,13.18350684,9.759267319,16.5943815,22.62399177,47.29382076
YALI0E24541g,8.470958895,12.2391079,11.29329467,8.784657013,8.686793908,7.505172178,8.415200349,11.36327308,16.71430384
YALI0E24563g,5.350541408,10.61925196,10.8943773,7.257392987,8.106162657999999,9.191878623,11.05935852,13.2492346,18.51676507
YALI0E24585g,5.229000332,8.191582602,6.102379084,3.2159355360000004,3.247572785,1.367290528,1.5314325480000002,2.240085485,3.72402273
YALI0E24607g,211.2287066,225.68366170000002,232.46959130000002,168.3058554,221.9695352,223.22705,205.91381619999999,184.40133280000003,117.28043590000001
YALI0E24629g,14.26993328,24.14750531,24.04824197,15.41329581,17.35834486,30.65344992,31.89428351,31.98202876,33.25798908
YALI0E24651g,8.292227022,13.91052211,16.46031125,8.82405263,11.97548905,50.81346858,68.12308502,80.29123521,120.1862994
YALI0E24673g,237.33717719999999,249.2302338,263.642822,218.4973417,292.5376316,199.1006508,376.6527082,309.0084562,336.9798939
YALI0E24695g,22.38628349,21.87157556,23.81097734,20.51494829,21.38504999,9.846616206,14.04935568,17.87423657,14.93810571
YALI0E24717g,92.86328225,96.69938113,96.24387534,73.61744517,92.04805706,92.24493978,75.82848324,83.10060625,52.52480273
YALI0E24739g,13.53948975,27.34621369,24.06577511,36.97024638,39.666551899999995,27.85544682,40.43915186,54.51710844,84.73575455
YALI0E24761g,145.3375816,142.6633947,129.0831244,132.4576432,128.9072876,106.2758993,83.57369895,92.99603741,92.09627251
YALI0E24783g,93.35361045,97.22038036,100.96711409999999,84.74189638,92.23985344,55.55358123,64.30113845,72.39165221,74.47219567
YALI0E24805g,178.04966230000002,158.0222442,173.8216399,143.92695469999998,201.46965749999998,246.67687719999998,210.6844231,171.8110115,115.9901649
YALI0E24827g,43.31521258,54.20015987,52.32952955,40.47392542,44.03618092,37.60104943,43.92364276,48.58642001,43.47018792
YALI0E24849g,12.20575603,13.56263248,11.81839861,24.80614282,14.32571824,39.34476824,41.97162783,52.37092113,60.47555139
YALI0E24871r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E24893g,23.24855889,32.88385735,30.58169246,27.65730984,25.18222122,36.53062315,46.42505622,51.59660943,56.46070909
YALI0E24915g,28.82942235,36.01863561,35.97956311,28.48502812,31.882875300000002,24.65814169,34.71302087,44.98829143,56.64150585
YALI0E24937g,33.75527001,58.81229423,92.5606473,39.08826365,52.02405939,20.00755042,28.05944592,30.96958894,49.13883997
YALI0E24959g,24.25297015,37.38271529,35.51669202,30.37279306,26.58563244,22.37641335,32.57607529,33.39647278,36.85685494
YALI0E24981g,13.61130167,27.07617208,26.54921735,17.55426564,17.00594603,16.48229676,21.95062031,21.19817398,29.44198212
YALI0E25003g,9.784145907000001,13.76153596,17.25673748,11.48399082,15.42560185,8.784222647,11.02599479,12.72514684,13.42172541
YALI0E25025g,4066.2204810000003,3805.437796,3679.2712509999997,4987.696778,4050.2531619999995,5646.862341,4664.802961,5280.971775,3584.688678
YALI0E25047g,351.49023430000005,318.1167065,312.4137318,399.5059713,438.8772501,180.1706464,340.8216756,424.3765363,627.5319637
YALI0E25069g,87.63157588,107.03183349999999,99.48768955,75.27056858,77.48499701,54.42624641,53.60923394,59.76309922,69.57548553
YALI0E25091g,2561.009297,2513.823286,2613.3088329999996,1910.8785070000001,2816.876672,623.5776826,836.8186226,846.3056127999998,1123.889856
YALI0E25113g,3.385128804,3.68521247,2.5996873959999998,3.3903279719999997,2.960650465,1.174976622,1.274646888,1.6619699909999999,1.54539249
YALI0E25135g,83.90076003,89.56847572,88.75928144,78.54719594,94.49199709999999,131.8719496,177.3169959,182.9262398,154.0151333
YALI0E25157r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E25179g,2.351362806,3.300468823,2.532058047,1.581960139,2.3581499459999997,80.23054711,138.8376764,184.97710849999999,226.5069196
YALI0E25201g,3.286288623,5.928840546,6.337741631,4.782217278,7.702826076,1.216617762,2.26619558,15.17415336,11.35023631
YALI0E25223g,28.17604222,40.91779879,53.4090204,32.49749118,29.69531836,19.87335344,18.12010727,15.60899617,11.18271231
YALI0E25234r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E25245r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E25289r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E25311r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E25355r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E25377r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E25421g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E25443g,0.796759122,1.523034679,2.803084788,6.904286417000001,1.740374593,0.43266029,0.150764686,0.37606053100000003,0.23200061
YALI0E25465r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E25509r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E25520r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E25531g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E25564r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YALI0E25608g,23.66105796,30.74699752,28.47078823,19.43723994,24.80796195,35.59774624,44.81320863,48.71389842,47.69329752
YALI0E25630g,22.87615242,21.88212718,24.65191198,19.45627555,24.16093946,24.78391009,19.49493904,16.63148136,16.90515311
YALI0E25652g,152.7988612,140.0884711,157.57442939999999,114.09244299999999,152.59944380000002,85.57212168,76.43145379,75.67719167,87.30439074
YALI0E25674g,77.22552128,82.17851939,76.51704570000001,55.78253086,55.27625556,13.89271084,24.11560193,32.7970949,54.21605038
YALI0E25696g,349.57331239999996,343.40434960000005,393.7491482,309.3305545,403.5889532,373.68400310000004,204.725494,194.3277413,177.66786969999998
YALI0E25718g,60.4723703,67.50677398,55.70750753,61.52753949,60.89422298,43.56453106,37.58890855,42.02257794,43.48662589
YALI0E25740g,33.62943392,30.08910757,29.06774119,25.90289398,32.13224349,21.60238368,24.86783438,24.760091600000003,18.81540342
YALI0E25762g,13.95304884,18.66464068,16.950418600000003,19.42434922,16.35952118,17.37003811,25.76302423,33.51362967,30.56949208
YALI0E25784g,0.653012182,1.031892503,0.661641841,1.778433699,0.821598158,0.0,0.0,0.147942595,0.319442464
YALI0E25806g,18.63701985,26.36974898,30.85894022,29.41577992,20.20132277,10.91214188,19.72789036,24.293710600000004,32.99135166
